TIME,Ls [deg],R [km],XMSO [km],YMSO [km],ZMSO [km],GEO_lat [deg],GEO_lon [deg],Sol distance/mean distance,n_i [cm^-3],n_e [cm^-3],T_p [eV],T_e [eV],Vdown_x [km/s],Vdown_y [km/s],Vdown_z [km/s],Vupfine_x [km/s],Vupfine_y [km/s],Vupfine_z [km/s],|Vupfine| [km/s],Vupcoarse_x [km/s],Vupcoarse_y [km/s],Vupcoarse_z [km/s],Bup_x [nT],Bup_y [nT],Bup_z [nT],|Bup| [nT],Bdown_x [nT],Bdown_y [nT],Bdown_z [nT],Bu_fit [nT],Bd_fit [nT],Bu_measure [nT],Bd_measure [nT],Bmax [nT],Bu_stddev [nT],Bd_stddev [nT],N_AVG_x,N_AVG_y,N_AVG_z,nconic_rho,n_conic_phi,n_conic_x,$\hat{n}_{conic}\cdot\hat{n}_{AVG}$,|POS_{shock}-POS_{conic}| [km],V_A [km/s],C_S [km/s],thetaBN [deg],Mfms,Malfven_local,Malfven_global,beta,beta_p,beta_e,Mcrit,Wci [rad/s],tau_ci [s],Pdyn [nPa],rci [km],c/Wpe [km],c/Wpi [km],SZA [º]
2018-09-01/12:22:25,241.635,5858.85767,3810.81,309.876,4439.36,28.8007,112.953,0.907325,3.59715,3.96993,5.9687285,9.6356223,-171.37747,17.467085,103.40732,-317.59744,39.521802,-2.3341721,320.05555,-297.27592,54.572636,3.3623251,0.41197101,-2.247825,0.39763435,2.319601349,2.1060284,-7.0565889,-1.8465399,2.42757,8.60013,2.33505,8.12647,20.3744,0.0675017,2.04921,0.79111635,-0.0067386545,0.61162857,0.541264,0.0,0.840853,0.995207,260.006,26.854305,42.305099,75.411,5.0815946,9.419364888,11.91822131,4.1453431,1.5856108,2.5597323,1.147,0.222237255,28.27242132,0.3076775076,1440.152552,2.665036102,120.2141453,49.4255426
2018-09-02/19:16:37,242.451,5805.278418,3794.82,179.16,4389.59,26.7528,19.6708,0.907172,6.49699,5.98696,6.4173574,4.9326226,-149.30815,27.749884,116.80043,-307.61364,20.852287,20.705369,309.0140477,-275.00277,38.437461,38.848924,-0.29900572,-2.3629447,2.1365289,3.199635576,-2.4616149,-9.5055691,5.2461198,3.32077,11.3907,3.22729,11.6122,23.205,0.0945393,2.08325,0.83669544,-0.01498866,0.54746331,0.528938,0.0,0.848661,0.99908,180.927,27.617121,39.213495,72.6358,5.1889618,8.9204102,11.18922018,2.850893,1.6119147,1.2389783,1.2165,0.3065519114,20.4963175,0.5180302484,1008.031711,2.170157943,89.44967106,49.18002989
2018-09-03/21:49:04,243.152,5543.708663,3306.75,96.046,4448.47,28.8371,351.872,0.907053,7.68088,12.4541,7.6843486,20.9439,-176.31775,7.2778359,91.065459,-337.43792,-1.1049325,17.733283,337.9053715,-300.10139,-0.19775363,44.887707,2.8018266,-0.07691984,-1.6846668,3.270206597,6.3038896,0.93665042,-5.1156514,2.94576,8.71717,3.27916,8.79291,24.6682,0.145968,2.3235,0.69753168,0.014947864,0.71639801,0.547533,0.0,0.836784,0.97602,496.842,25.807956,49.646582,76.8078,3.997445,8.628582092,13.09306988,8.2343668,2.2102555,6.0241113,1.072,0.3133132069,20.0540072,0.7322976604,1078.490673,1.5046599,82.26770024,53.38129221
2018-09-04/11:06:26,243.503,5260.407568,2697.48,85.3488,4515.33,33.5615,158.831,0.906998,9.87844,13.7667,6.6727195,9.9310665,-177.46467,58.087003,74.059122,-339.71408,24.022158,-11.520779,340.7571695,-326.58876,-12.011585,-17.595451,0.45712908,-1.421297,2.3342428,2.770873799,-3.2202543,4.2752783,3.6516573,2.84775,7.34816,2.78104,7.64689,21.3686,0.0512023,3.18412,0.82041256,0.4472234,0.35625057,0.567129,0.0,0.823629,0.882513,814.451,19.300053,41.813775,78.1083,5.9260379,14.09668206,17.65576341,8.5395066,3.4318518,5.1076549,1.07,0.2654729388,23.66789374,0.9577779757,1283.585329,1.431131684,72.54219022,59.15020619
2018-09-04/15:31:31,243.62,5268.588383,2736.51,67.1102,4501.67,32.7777,93.9337,0.90698,9.1277,13.2222,8.4960785,10.397493,-189.14126,45.983148,80.647014,-362.65885,10.034295,-18.514901,363.2697759,-345.89327,-18.544218,-9.3531378,1.2027037,3.7486328,-1.3126626,4.149918934,6.9678898,4.1529709,-5.1776963,3.85205,10.7991,4.16817,10.3143,32.6074,0.0750214,2.15807,0.55759943,-0.15495358,0.81551963,0.56744,0.0,0.823415,0.920532,833.912,30.092667,45.216251,76.3301,4.0541675,7.273282996,12.07170424,3.997011,1.7973796,2.1996314,1.154,0.3975970236,15.80289825,1.005787804,913.6632177,1.460301933,75.46649296,58.70792062
2018-09-05/09:05:32,244.083,5738.469213,3840.83,-86.7628,4262.69,23.394,193.397,0.906913,3.47376,4.13774,13.918776,17.660729,-188.71411,10.816894,91.444735,-385.07179,72.81604,-16.354329,392.2370753,-342.51458,65.697833,7.2031594,0.088171849,1.7010289,-0.39320118,1.748107766,5.194543,-0.16147932,-5.5496408,1.89003,8.34729,1.76075,7.98049,19.2399,0.0547698,1.91249,0.73165693,0.24748211,0.63516198,0.513524,0.0,0.858075,0.951334,149.813,20.606022,60.360399,82.2498,4.3013144,13.30229699,19.0350702,14.248189,6.2799383,7.9682505,1.0425,0.1674833788,37.51527676,0.4462554872,2341.946276,2.610435231,122.3305538,47.98596354
2018-09-06/02:42:53,244.549,5857.195117,4146.21,-195.88,4132.47,20.7814,294.247,0.906851,2.95719,3.01453,9.9614325,11.533183,-169.76199,30.661148,104.17574,-380.05265,24.354145,-18.288159,381.2710295,-338.50098,42.906647,-41.83571,-0.10891109,2.3996434,0.82570881,2.540067934,-4.2302187,3.675246,6.5720667,2.73235,9.86895,2.59089,8.82777,20.0221,0.0957804,1.41338,0.81897462,0.10292357,0.56452396,0.486659,0.0,0.873592,0.987501,102.239,32.862837,51.718694,75.7809,5.2399858,9.709172796,11.60189029,3.8129599,1.7670725,2.0458875,1.1615,0.2433598021,25.81850105,0.3589494717,1566.696826,3.058332613,132.5852563,44.93705369
2018-09-06/07:13:17,244.668,5467.493621,3309.29,-122.727,4350.52,29.9145,231.138,0.906835,4.46311,4.63265,9.0354204,11.048768,-146.49702,29.233468,89.06203,-386.64148,19.163082,-0.15724168,387.1161098,-337.9636,44.896655,11.467801,-0.11234954,1.951128,0.95598195,2.175643441,-0.47186712,8.5046955,1.0351338,2.11668,8.79546,2.18685,8.8952,18.902,0.0696658,1.70157,0.93576912,0.04711414,0.34945158,0.539251,0.0,0.842145,0.975704,520.379,22.578545,49.626653,81.5191,6.6307779,15.98682527,17.14530807,7.5475331,3.3954637,4.1520694,1.081,0.2084448805,30.14315003,0.5584786253,1857.162953,2.467060364,107.9235075,52.75198813
2018-09-06/11:35:08,244.783,5739.822502,3918.0,-207.595,4189.48,22.5946,165.147,0.906821,6.3377,6.20174,9.3166304,8.3984484,-175.61452,1.9264912,127.83863,-365.10228,36.43895,10.41408,367.063925,-328.81765,54.9516,21.49968,2.2592371,-1.9008028,-1.9778005,3.553716136,8.203733,1.8245282,-8.3621017,3.62434,13.0979,3.62434,12.1402,27.7922,0.12483,2.04643,0.76408558,-0.14004494,0.62973061,0.509244,0.0,0.860622,0.981412,161.404,31.402156,48.064057,77.8663,4.8564122,8.837431831,11.68913131,3.441651,1.8100168,1.6316342,1.183,0.3404757975,18.45413199,0.713019753,1078.091094,2.132248137,90.56679689,46.95288696
2018-09-06/16:00:30,244.9,5644.290827,3729.03,-204.787,4232.07,25.0706,100.839,0.906807,4.1242,4.30811,10.533135,11.254849,-196.20393,22.214999,139.7644,-373.00752,19.174212,5.1582418,373.5356313,-333.89851,41.209057,13.085898,-1.6478321,-0.47411621,2.5097358,3.039557632,-5.038765,-2.7701313,6.9280141,2.89767,9.49457,3.05963,9.31971,24.1983,0.114597,2.37451,0.7904302,0.011184099,0.61245001,0.512401,0.0,0.858747,0.991955,211.928,32.862113,52.100225,85.6738,4.7344153,8.869265257,11.36675634,3.865171,1.8685698,1.9966013,1.1665,0.2912151024,21.57575364,0.4804965389,1282.679463,2.558297988,112.2703271,48.64878767
2018-09-06/20:27:10,245.017,5513.848982,3449.48,-189.208,4297.42,27.8458,36.6726,0.906793,3.8278,4.20718,9.6395502,12.90083,-190.43579,18.491288,125.09258,-368.94261,8.0257832,12.808688,369.252116,-327.60536,18.975923,30.642469,-1.5834855,-0.70766083,1.1046529,2.056323955,-3.9129033,-2.4065444,4.2491542,2.20621,7.76277,2.07265,7.45669,19.2992,0.07524,2.03091,0.79936199,0.015704024,0.60064448,0.529211,0.0,0.84849,0.995445,420.068,23.107183,51.614123,72.6449,5.1089794,12.42467306,15.97997108,8.0874174,3.4586403,4.6287771,1.071,0.1970130735,31.89222519,0.4357944539,1874.251842,2.588802829,116.5360324,51.27354644
2018-09-07/22:50:13,245.715,6001.183938,4549.61,-452.696,3887.2,17.8898,7.0729,0.906717,3.78945,6.23316,19.737509,16.838204,-165.61346,61.064833,140.43114,-400.87366,38.000944,35.750726,404.2547185,-388.37068,15.716135,55.388625,3.6199759,-3.3566832,-3.5434468,6.076805316,7.6440937,-8.4544322,-13.482762,6.5323,18.4621,6.11005,17.8593,30.4796,0.203103,1.68155,0.93491349,0.05421795,0.35070953,0.462034,0.0,0.886862,0.987194,254.582,68.462501,64.286872,71.187,3.8872904,5.261036825,5.904761185,1.4949613,0.80673237,0.68822894,1.4345,0.5822088925,10.79197757,0.5170979929,694.3465201,2.126867248,117.1242321,40.7013704
2018-09-08/16:32:28,246.182,5759.173828,4095.38,-465.107,4022.39,21.6751,108.851,0.906672,4.01348,4.07719,16.156637,8.598384,-191.92447,6.9074911,106.65123,-381.49228,46.643225,11.92473,384.5180741,-332.43072,48.743263,27.470513,1.4565763,-2.7917948,-2.7997959,4.213619561,3.4171467,-11.588682,-5.4339233,4.39192,14.0086,4.21748,13.6805,24.9163,0.0429601,2.49157,0.82726444,0.016214865,0.5615787,0.487448,0.0,0.873152,0.993348,37.7701,45.918661,58.233147,84.3806,4.1598565,6.71060529,8.373895618,2.2491974,1.4679634,0.78123393,1.2985,0.4037000777,15.56399331,0.4954970755,952.4845185,2.62974747,113.8083941,44.67506944
2018-09-09/19:05:11,246.883,5586.390723,3792.29,-528.951,4067.74,24.9381,81.3556,0.906615,3.46132,3.05395,7.5630884,6.2646168,-185.74219,32.206017,107.77141,-363.27651,31.18902,-11.347454,364.7894494,-317.31375,60.296913,-17.960068,0.084112396,-1.1917274,0.2195255,1.214693598,-1.9746844,-4.3957821,2.5511163,1.33896,6.01784,1.21791,5.98958,16.5638,0.0514637,1.46552,0.80125683,-0.083743313,0.59243106,0.520445,0.0,0.853895,0.995563,460.59,14.278788,43.45223,75.8353,6.5855462,21.03905744,25.54764798,12.993019,7.1065552,5.8864637,1.0445,0.1163778297,53.98953841,0.3846030866,3134.527,3.038530219,122.550185,47.24659457
2018-09-12/08:52:32,248.517,5541.361547,3823.88,-798.257,3930.32,24.4433,256.026,0.906526,2.82686,3.22264,22.265574,14.867517,-211.7545,-13.779265,116.48078,-512.92158,20.421371,-25.329514,513.9524919,-449.53993,25.943369,-18.57228,0.64349116,3.6342652,0.16743557,3.694590517,3.3495415,12.30969,-1.1840104,3.65469,12.9573,3.71184,13.4945,24.3838,0.150128,3.80443,0.87769965,-0.20640162,0.43248317,0.513135,0.0,0.858308,0.991899,480.796,48.154107,69.320003,88.2487,5.5140387,9.66398741,10.673077,3.0678708,1.8395426,1.2283282,1.2145,0.3539727441,17.75047772,0.6235003882,1451.954989,2.957934988,135.6071837,46.36502641
2018-09-16/05:28:51,250.966,5760.47308,4401.3,-1383.95,3449.1,18.3896,337.462,0.906511,2.21101,2.33932,11.333017,15.767432,-144.4866,2.7619776,95.918254,-408.21892,36.966435,2.1017155,409.8946464,-371.84503,67.061965,-5.3384782,-0.89549129,0.71880131,1.6454884,2.006542312,2.06586,6.577847,0.17570182,2.14578,9.58617,2.03174,9.06253,21.0749,0.181386,2.14077,0.67274522,-0.15874658,0.72264334,0.469007,0.0,0.883194,0.936439,122.447,29.803592,56.900984,76.3784,4.3638381,9.360510356,13.75319614,5.8449654,2.4442802,3.4006851,1.103,0.1922435748,32.68346063,0.3101856301,2132.163049,3.471760072,153.3343631,40.17728775
2018-09-17/03:31:18,251.55,5724.518382,4351.2,-1475.51,3414.68,16.5724,14.0274,0.906528,3.03768,2.61705,8.8491163,9.0038547,-145.38829,-8.0594106,74.055287,-372.40955,9.6965556,5.6444868,372.5785237,-326.85845,23.846929,10.730259,0.44546968,2.1940402,0.21235061,2.248854912,0.69455872,9.1228559,2.7524848,2.43619,9.73492,2.25449,10.0001,22.5866,0.0692227,1.98549,0.95227081,-0.13466345,0.27394537,0.457518,0.0,0.8892,0.986251,21.7,28.214562,49.137781,85.2321,6.2585681,12.56068531,13.20518545,4.2964175,2.1295894,2.1668281,1.1485,0.2154591533,29.16183978,0.3520984656,1729.230428,3.282377379,130.8168948,40.52708446
2018-09-17/21:12:18,252.017,5523.680963,3981.02,-1430.92,3551.76,18.4048,115.716,0.906548,7.50623,8.98462,39.773647,15.967676,-228.16539,33.50341,186.62293,-480.32557,56.201161,53.924726,486.5995271,-441.66021,59.40417,67.293334,3.2037588,-0.31216185,-3.1068806,4.4737258,-3.9191352,-16.556765,5.5145802,4.64431,17.4054,4.54109,18.3557,29.3478,0.150812,3.62256,0.85638659,-0.10747509,0.50502586,0.477973,0.0,0.878374,0.995326,254.631,36.153111,87.348759,74.3325,4.1461559,10.79163618,13.45940954,8.1701229,5.8297071,2.3404159,1.071,0.4286204359,14.65908944,1.484060849,1135.269078,1.771514308,83.21927218,43.88615288
