2019-07-30	11:51:31	75.8	0.208
2019-07-31	2:38:53	73.8	0.771
2019-07-31	4:16:01	17.4	0.951
2019-07-31	6:04:34	74.1	0.951
2019-07-31	8:18:59	28.8	0.924
2019-07-31	11:57:02	27.2	0.508
2019-07-31	15:09:22	19.9	0.711
2019-07-31	17:00:55	82.0	0.711
2019-07-31	19:20:17	27.4	0.609
2019-07-31	23:19:06	21.8	0.737
2019-08-01	6:31:51	12.0	0.832
2019-08-01	18:35:46	81.3	0.358
2019-08-01	20:29:30	73.4	0.399
2019-08-02	0:14:34	76.9	0.26
2019-08-02	11:10:58	75.1	0.228
2019-08-02	15:04:14	73.4	0.202
2019-08-02	18:18:34	25.6	0.196
2019-08-02	23:49:40	72.0	0.192
2019-08-03	1:53:38	71.4	0.192
2019-08-03	5:41:09	87.4	0.195
2019-08-03	9:11:12	85.0	0.168
2019-08-03	12:47:10	79.9	0.185
2019-08-03	14:23:15	83.3	0.185
2019-08-03	16:24:23	77.1	0.211
2019-08-03	21:40:51	84.4	0.245
2019-08-04	7:00:02	79.1	0.458
2019-08-04	18:16:24	17.0	0.158
2019-08-04	19:20:28	73.5	0.158
2019-08-04	23:10:28	78.6	0.449
2019-08-05	5:01:37	88.7	0.645
2019-08-05	8:43:23	85.5	0.431
2019-08-05	10:07:56	25.5	0.431
2019-08-05	12:23:33	88.2	0.398
2019-08-05	15:49:04	70.3	0.567
2019-08-05	20:57:42	29.6	0.47
2019-08-06	10:25:36	87.4	0.225
2019-08-06	11:23:55	75.5	0.225
2019-08-06	13:59:28	86.7	0.242
2019-08-06	17:30:45	79.5	0.264
2019-08-07	2:20:05	77.0	0.305
2019-08-07	5:57:14	82.4	0.28
2019-08-07	8:02:19	74.0	0.238
2019-08-07	9:42:55	16.7	0.238
2019-08-08	7:17:20	18.8	0.146
2019-08-08	13:46:06	29.1	0.504
2019-08-08	17:00:44	25.3	0.645
2019-08-08	18:23:16	21.6	0.645
2019-08-08	20:34:27	82.4	0.703
2019-08-10	14:03:27	85.2	0.612
2019-08-10	20:05:12	72.8	0.393
2019-08-10	21:24:34	29.0	0.393
2019-08-11	7:01:12	79.2	0.336
2019-08-11	14:22:58	26.5	0.343
2019-08-11	15:37:35	81.0	0.343
2019-08-11	19:11:41	72.6	0.359
2019-08-12	12:38:49	78.9	0.282
